date,state,fips,cases,deaths,negative,recovered,income,percentile,happiness_score,emotional_physical,work,community_env,happiness_percentile,cases_pop,,
21/04/2020,Arizona,4,5251,208,49901,1155,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000721418,,
22/04/2020,Arizona,4,5459,229,51142,1265,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000749995,,
23/04/2020,Arizona,4,5769,249,52928,1282,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000792585,,
24/04/2020,Arizona,4,6045,266,54669,1313,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000830504,,
25/04/2020,Arizona,4,6280,266,56228,1345,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000862789,,
26/04/2020,Arizona,4,6526,275,58285,1383,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000896587,,
27/04/2020,Arizona,4,6716,275,59827,1418,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.00092269,,
28/04/2020,Arizona,4,6948,293,60490,1450,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.000954564,,
29/04/2020,Arizona,4,7202,304,61611,1475,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.00098946,,
30/04/2020,Arizona,4,7648,320,64138,1499,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001050735,,
01/05/2020,Arizona,4,7962,330,66917,1528,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001093874,,
02/05/2020,Arizona,4,8364,348,69633,1565,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001149104,,
03/05/2020,Arizona,4,8640,362,72479,1597,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001187022,,
04/05/2020,Arizona,4,8919,362,76334,1632,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001225353,,
05/05/2020,Arizona,4,9305,395,78955,1671,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001278385,,
06/05/2020,Arizona,4,9707,426,82030,1693,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001333614,,
07/05/2020,Arizona,4,9945,450,86489,1722,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001366312,,
08/05/2020,Arizona,4,10526,517,90599,1747,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001446134,,
09/05/2020,Arizona,4,10960,532,94850,2684,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.00150576,,
10/05/2020,Arizona,4,11119,536,99258,2775,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001527604,,
11/05/2020,Arizona,4,11380,542,105084,2852,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001563462,,
12/05/2020,Arizona,4,11736,562,111106,2909,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001612372,,
13/05/2020,Arizona,4,12176,594,115574,2979,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001672822,,
14/05/2020,Arizona,4,12674,624,121664,3074,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001741241,,
15/05/2020,Arizona,4,13169,651,128832,3145,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001809247,,
16/05/2020,Arizona,4,13631,679,133157,3357,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.00187272,,
17/05/2020,Arizona,4,13937,680,137824,3450,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001914761,,
18/05/2020,Arizona,4,14170,686,142303,3570,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.001946772,,
19/05/2020,Arizona,4,14566,704,147005,3693,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002001177,,
20/05/2020,Arizona,4,14897,747,150538,3773,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002046652,,
21/05/2020,Arizona,4,15315,763,156312,3872,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.00210408,,
22/05/2020,Arizona,4,15608,775,160395,3949,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002144334,,
23/05/2020,Arizona,4,16039,799,164400,4033,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002203548,,
24/05/2020,Arizona,4,16339,800,167302,4132,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002244764,,
25/05/2020,Arizona,4,16561,806,171221,4204,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002275264,,
26/05/2020,Arizona,4,16783,807,173948,4297,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002305764,,
27/05/2020,Arizona,4,17262,831,179004,4361,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002371572,,
28/05/2020,Arizona,4,17763,857,185151,4452,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002440403,,
29/05/2020,Arizona,4,18465,885,191348,4551,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002536848,,
30/05/2020,Arizona,4,19255,903,197792,4657,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002645384,,
31/05/2020,Arizona,4,19936,906,205270,4761,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002738944,,
01/06/2020,Arizona,4,20123,917,207947,4869,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002764636,,
02/06/2020,Arizona,4,21250,941,216583,4967,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.002919471,,
03/06/2020,Arizona,4,22233,981,222292,5076,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.003054522,,
04/06/2020,Arizona,4,22753,996,227002,5172,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.003125963,,
05/06/2020,Arizona,4,24332,1012,239533,5298,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.003342897,,
06/06/2020,Arizona,4,25451,1042,246195,5399,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.003496633,,
07/06/2020,Arizona,4,26889,1044,254732,5517,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.003694195,,
08/06/2020,Arizona,4,27678,1047,260403,5639,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.003802593,,
09/06/2020,Arizona,4,28296,1070,264917,5764,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.003887498,,
10/06/2020,Arizona,4,29852,1095,269835,5851,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.004101272,,
11/06/2020,Arizona,4,31264,1127,278318,5980,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.004295262,,
12/06/2020,Arizona,4,32918,1144,278318,5980,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.0045225,,
13/06/2020,Arizona,4,34458,1183,293939,6209,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.004734076,,
14/06/2020,Arizona,4,35691,1186,302354,6333,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.004903474,,
15/06/2020,Arizona,4,36705,1194,308552,6462,62283,"$55,000 - $63,000",53.95,24,7,31,7,0.005042784,,
11/03/2020,Wyoming,56,0,0,0,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,0,,
12/03/2020,Wyoming,56,1,0,0,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,1.72783E-06,,
13/03/2020,Wyoming,56,1,0,0,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,1.72783E-06,,
14/03/2020,Wyoming,56,2,0,0,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,3.45567E-06,,
15/03/2020,Wyoming,56,3,0,0,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,5.1835E-06,,
16/03/2020,Wyoming,56,3,0,0,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,5.1835E-06,,
17/03/2020,Wyoming,56,10,0,95,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,1.72783E-05,,
18/03/2020,Wyoming,56,15,0,178,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,2.59175E-05,,
19/03/2020,Wyoming,56,18,0,271,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,3.1101E-05,,
20/03/2020,Wyoming,56,19,0,331,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,3.28289E-05,,
21/03/2020,Wyoming,56,23,0,438,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,3.97402E-05,,
22/03/2020,Wyoming,56,24,0,438,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,4.1468E-05,,
23/03/2020,Wyoming,56,26,0,592,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,4.49237E-05,,
24/03/2020,Wyoming,56,29,0,710,0,62539,"$63,000 - $75,000",47.54,31,46,19,3,5.01072E-05,,
25/03/2020,Wyoming,56,44,0,954,7,62539,"$63,000 - $75,000",47.54,31,46,19,3,7.60247E-05,,
26/03/2020,Wyoming,56,53,0,1052,12,62539,"$63,000 - $75,000",47.54,31,46,19,3,9.15752E-05,,
27/03/2020,Wyoming,56,70,0,1211,17,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000120948,,
28/03/2020,Wyoming,56,82,0,1475,18,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000141682,,
29/03/2020,Wyoming,56,86,0,1554,20,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000148594,,
30/03/2020,Wyoming,56,94,0,1840,24,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000162416,,
31/03/2020,Wyoming,56,109,0,1999,26,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000188334,,
01/04/2020,Wyoming,56,130,0,2218,31,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000224619,,
02/04/2020,Wyoming,56,150,0,2439,31,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000259175,,
03/04/2020,Wyoming,56,162,0,2704,37,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000279909,,
04/04/2020,Wyoming,56,187,0,2945,49,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000323105,,
05/04/2020,Wyoming,56,197,0,3040,50,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000340383,,
06/04/2020,Wyoming,56,210,0,3719,52,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000362845,,
07/04/2020,Wyoming,56,216,0,3789,62,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000373212,,
08/04/2020,Wyoming,56,221,0,3843,62,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000381852,,
09/04/2020,Wyoming,56,230,0,3920,94,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000397402,,
10/04/2020,Wyoming,56,253,0,4736,105,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000437142,,
11/04/2020,Wyoming,56,261,0,5198,129,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000450965,,
12/04/2020,Wyoming,56,261,0,5198,137,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000450965,,
13/04/2020,Wyoming,56,275,1,5689,138,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000475155,,
14/04/2020,Wyoming,56,275,1,5689,140,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000475155,,
15/04/2020,Wyoming,56,287,2,6042,129,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000495889,,
16/04/2020,Wyoming,56,296,2,6131,148,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000511439,,
17/04/2020,Wyoming,56,296,2,6131,148,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000511439,,
18/04/2020,Wyoming,56,305,2,6217,206,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00052699,,
19/04/2020,Wyoming,56,309,2,6972,227,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000533901,,
20/04/2020,Wyoming,56,313,2,7073,233,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000540812,,
21/04/2020,Wyoming,56,320,6,7301,237,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000552907,,
22/04/2020,Wyoming,56,322,6,7301,254,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000556363,,
23/04/2020,Wyoming,56,326,7,7241,275,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000563274,,
24/04/2020,Wyoming,56,349,7,7696,321,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000603014,,
25/04/2020,Wyoming,56,349,7,7797,321,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000603014,,
26/04/2020,Wyoming,56,362,7,7797,334,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000625476,,
27/04/2020,Wyoming,56,370,7,7797,342,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000639299,,
28/04/2020,Wyoming,56,389,7,8226,343,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000672128,,
29/04/2020,Wyoming,56,536,7,8681,362,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00092612,,
30/04/2020,Wyoming,56,544,7,8902,371,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000939942,,
01/05/2020,Wyoming,56,559,7,9136,373,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00096586,,
02/05/2020,Wyoming,56,566,7,9463,387,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.000977955,,
03/05/2020,Wyoming,56,579,7,9640,391,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001000416,,
04/05/2020,Wyoming,56,586,7,9868,391,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001012511,,
05/05/2020,Wyoming,56,596,7,10319,405,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00102979,,
06/05/2020,Wyoming,56,604,7,11403,409,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001043612,,
07/05/2020,Wyoming,56,631,7,11403,416,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001090264,,
08/05/2020,Wyoming,56,635,7,11403,428,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001097175,,
09/05/2020,Wyoming,56,644,7,11403,438,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001112726,,
10/05/2020,Wyoming,56,661,7,11403,443,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001142099,,
11/05/2020,Wyoming,56,662,7,11403,443,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001143827,,
12/05/2020,Wyoming,56,675,7,14384,477,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001166289,,
13/05/2020,Wyoming,56,675,7,14384,477,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001166289,,
14/05/2020,Wyoming,56,701,7,14729,480,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001211212,,
15/05/2020,Wyoming,56,715,7,15307,487,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001235402,,
16/05/2020,Wyoming,56,716,7,15678,496,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00123713,,
17/05/2020,Wyoming,56,754,8,16331,498,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001302788,,
18/05/2020,Wyoming,56,754,8,16331,498,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001302788,,
19/05/2020,Wyoming,56,766,10,17084,504,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001323522,,
20/05/2020,Wyoming,56,787,11,18053,528,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001359806,,
21/05/2020,Wyoming,56,787,11,18053,534,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001359806,,
22/05/2020,Wyoming,56,803,12,18621,551,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001387451,,
23/05/2020,Wyoming,56,813,12,19221,551,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00140473,,
24/05/2020,Wyoming,56,813,12,19221,556,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00140473,,
25/05/2020,Wyoming,56,838,12,19551,575,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001447926,,
26/05/2020,Wyoming,56,850,13,20652,607,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00146866,,
27/05/2020,Wyoming,56,850,13,20652,607,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00146866,,
28/05/2020,Wyoming,56,874,15,22286,624,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001510128,,
29/05/2020,Wyoming,56,891,15,22378,634,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001539501,,
30/05/2020,Wyoming,56,898,16,23185,658,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001551596,,
31/05/2020,Wyoming,56,903,16,23490,658,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001560235,,
01/06/2020,Wyoming,56,910,17,24237,667,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00157233,,
02/06/2020,Wyoming,56,910,17,24832,667,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00157233,,
03/06/2020,Wyoming,56,915,17,25713,714,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001580969,,
04/06/2020,Wyoming,56,915,17,26074,714,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001580969,,
05/06/2020,Wyoming,56,933,17,26679,755,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00161207,,
06/06/2020,Wyoming,56,939,17,27569,757,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001622437,,
07/06/2020,Wyoming,56,947,17,27804,757,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.00163626,,
08/06/2020,Wyoming,56,960,17,29014,773,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001658722,,
09/06/2020,Wyoming,56,970,17,29366,789,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001676,,
10/06/2020,Wyoming,56,980,18,29872,804,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001693278,,
11/06/2020,Wyoming,56,1009,18,30609,814,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001743385,,
12/06/2020,Wyoming,56,1027,18,30873,814,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001774486,,
13/06/2020,Wyoming,56,1050,18,32005,833,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001814227,,
14/06/2020,Wyoming,56,1060,18,32005,834,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001831505,,
15/06/2020,Wyoming,56,1060,18,31546,834,62539,"$63,000 - $75,000",47.54,31,46,19,3,0.001831505,,
10/03/2020,Wisconsin,55,2,0,36,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,3.43499E-07,,
11/03/2020,Wisconsin,55,3,0,43,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,5.15248E-07,,
12/03/2020,Wisconsin,55,8,0,84,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,1.374E-06,,
13/03/2020,Wisconsin,55,19,0,169,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,3.26324E-06,,
14/03/2020,Wisconsin,55,19,0,169,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,3.26324E-06,,
15/03/2020,Wisconsin,55,33,0,313,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,5.66773E-06,,
16/03/2020,Wisconsin,55,47,0,504,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,8.07223E-06,,
17/03/2020,Wisconsin,55,72,0,1038,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,1.2366E-05,,
18/03/2020,Wisconsin,55,106,0,1577,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,1.82054E-05,,
19/03/2020,Wisconsin,55,155,0,2192,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,2.66212E-05,,
20/03/2020,Wisconsin,55,206,3,3455,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,3.53804E-05,,
21/03/2020,Wisconsin,55,281,4,4628,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,4.82616E-05,,
22/03/2020,Wisconsin,55,385,4,6230,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,6.61235E-05,,
23/03/2020,Wisconsin,55,416,5,7050,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,7.14478E-05,,
24/03/2020,Wisconsin,55,457,5,8237,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,7.84895E-05,,
25/03/2020,Wisconsin,55,585,7,10089,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000100473,,
26/03/2020,Wisconsin,55,707,8,11583,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000121427,,
27/03/2020,Wisconsin,55,842,13,13140,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000144613,,
28/03/2020,Wisconsin,55,989,13,15232,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.00016986,,
29/03/2020,Wisconsin,55,1112,13,16550,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000190985,,
30/03/2020,Wisconsin,55,1221,14,15856,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000209706,,
31/03/2020,Wisconsin,55,1351,16,17375,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000232034,,
01/04/2020,Wisconsin,55,1550,24,18819,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000266212,,
02/04/2020,Wisconsin,55,1730,31,20317,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000297127,,
03/04/2020,Wisconsin,55,1912,37,22377,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000328385,,
04/04/2020,Wisconsin,55,2112,56,23859,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000362735,,
05/04/2020,Wisconsin,55,2267,68,25169,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000389356,,
06/04/2020,Wisconsin,55,2440,77,26574,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000419069,,
07/04/2020,Wisconsin,55,2578,92,28512,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.00044277,,
08/04/2020,Wisconsin,55,2756,99,30115,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000473342,,
09/04/2020,Wisconsin,55,2885,111,31424,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000495497,,
10/04/2020,Wisconsin,55,3068,128,33225,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000526927,,
11/04/2020,Wisconsin,55,3213,137,34680,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000551831,,
12/04/2020,Wisconsin,55,3341,144,35916,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000573815,,
13/04/2020,Wisconsin,55,3428,154,36769,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000588757,,
14/04/2020,Wisconsin,55,3555,170,37997,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000610569,,
15/04/2020,Wisconsin,55,3721,182,39326,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.00063908,,
16/04/2020,Wisconsin,55,3875,197,40974,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000665529,,
17/04/2020,Wisconsin,55,4045,205,42365,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000694727,,
18/04/2020,Wisconsin,55,4199,211,43962,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000721176,,
19/04/2020,Wisconsin,55,4346,220,45323,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000746423,,
20/04/2020,Wisconsin,55,4499,230,46603,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000772701,,
21/04/2020,Wisconsin,55,4620,242,47841,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000793483,,
22/04/2020,Wisconsin,55,4845,246,49502,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000832126,,
23/04/2020,Wisconsin,55,5052,257,51456,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000867678,,
24/04/2020,Wisconsin,55,5356,262,54573,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.00091989,,
25/04/2020,Wisconsin,55,5687,266,57138,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.000976739,,
26/04/2020,Wisconsin,55,5911,272,59235,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001015211,,
27/04/2020,Wisconsin,55,6081,281,61311,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001044409,,
28/04/2020,Wisconsin,55,6289,300,63535,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001080132,,
29/04/2020,Wisconsin,55,6520,308,66630,0,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001119807,,
30/04/2020,Wisconsin,55,6854,316,69394,3352,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001177171,,
01/05/2020,Wisconsin,55,7314,327,72566,3352,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001256176,,
02/05/2020,Wisconsin,55,7660,334,75570,3698,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001315601,,
03/05/2020,Wisconsin,55,7964,339,77997,3723,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001367813,,
04/05/2020,Wisconsin,55,8236,340,80467,3973,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001414529,,
05/05/2020,Wisconsin,55,8566,353,83967,4131,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001471206,,
06/05/2020,Wisconsin,55,8901,362,87826,4348,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001528742,,
07/05/2020,Wisconsin,55,9215,374,93035,4520,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001582671,,
08/05/2020,Wisconsin,55,9590,384,97265,4694,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001647077,,
09/05/2020,Wisconsin,55,9939,398,101935,4875,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001707018,,
10/05/2020,Wisconsin,55,10219,400,105163,5014,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001755108,,
11/05/2020,Wisconsin,55,10418,409,108033,5176,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001789286,,
12/05/2020,Wisconsin,55,10611,418,112748,5371,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001822434,,
13/05/2020,Wisconsin,55,10902,421,117111,5673,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001872413,,
14/05/2020,Wisconsin,55,11275,434,122598,5994,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.001936475,,
15/05/2020,Wisconsin,55,11685,445,128657,6250,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002006893,,
16/05/2020,Wisconsin,55,12187,453,134206,6542,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002093111,,
17/05/2020,Wisconsin,55,12543,453,139674,6542,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002154254,,
18/05/2020,Wisconsin,55,12687,459,144502,6786,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002178986,,
19/05/2020,Wisconsin,55,12885,467,148237,7371,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002212992,,
20/05/2020,Wisconsin,55,13413,481,154300,7728,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002303676,,
21/05/2020,Wisconsin,55,13885,487,163238,8012,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002384742,,
22/05/2020,Wisconsin,55,14396,496,172703,8362,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002472505,,
23/05/2020,Wisconsin,55,14877,507,179329,8688,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002555117,,
24/05/2020,Wisconsin,55,15277,510,186206,8999,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002623817,,
25/05/2020,Wisconsin,55,15584,514,193379,9207,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002676544,,
26/05/2020,Wisconsin,55,15863,517,200874,9405,62629,"$63,000 - $75,000",51.53,22,20,37,5,0.002724462,,
